customer_id,age,region,monthly_income_tzs,loan_amount_tzs,mobile_money_tx_30d,previous_defaults,days_late_avg,is_default
TZ-LOAN-14865,25.0,Arusha,302901.06330069085,500000,21,0,1.6664124586913274,0
TZ-LOAN-14866,50.0,Arusha,445377.5605928651,100000,22,0,14.701110020323247,0
TZ-LOAN-14867,66.0,Mbeya,995704.5916885778,250000,25,0,2.4598693096969386,0
TZ-LOAN-14868,29.0,Dodoma,504611.43061997555,100000,24,0,2.472476596857261,0
TZ-LOAN-14869,28.0,Mwanza,693025.2892044429,50000,26,1,4.7933756173407644,0
TZ-LOAN-14870,22.0,Mwanza,327304.8549275338,100000,18,0,4.207931039481366,0
TZ-LOAN-14871,44.0,Dar es Salaam,750974.9136377105,100000,19,1,1.7155269373105089,0
TZ-LOAN-14872,29.0,Dar es Salaam,512694.63149627665,1500000,25,0,3.146922845518118,1
TZ-LOAN-14873,34.0,Dar es Salaam,964013.8141327291,500000,30,0,2.0211770146065096,0
TZ-LOAN-14874,23.0,Arusha,-150000.0,50000,26,0,6.692865758299211,0
TZ-LOAN-14875,50.0,Dar es Salaam,501288.2160275301,1500000,29,0,0.6534079512379896,1
TZ-LOAN-14876,22.0,Mbeya,612000.791795701,50000,23,1,6.936496928994895,0
TZ-LOAN-14877,45.0,Dar es Salaam,484665.12798781134,100000,35,0,0.8787183449383078,0
TZ-LOAN-14878,31.0,Dodoma,224170.04103649704,1500000,26,0,1.826286849167382,1
TZ-LOAN-14879,22.0,Dar es Salaam,392767.271135835,1500000,31,1,2.027313945839518,1
TZ-LOAN-14880,50.0,Mwanza,709465.198316246,50000,19,0,23.236306312887027,0
TZ-LOAN-14881,67.0,Mwanza,747577.8494688745,50000,13,0,4.455820149723629,0
TZ-LOAN-14882,65.0,Dar es Salaam,694564.3710777917,1000000,30,0,,0
TZ-LOAN-14883,58.0,Mwanza,559480.0838124093,50000,25,0,4.052653798130327,0
TZ-LOAN-14884,36.0,Dar es Salaam,929919.9817162956,1500000,31,2,20.419388361210252,1
TZ-LOAN-14885,39.0,Dar es Salaam,669062.5713682813,250000,24,1,0.976312764710776,0
TZ-LOAN-14886,22.0,Arusha,860976.1484287842,50000,27,0,4.642754524607918,0
TZ-LOAN-14887,19.0,Arusha,117867.46033924446,500000,27,1,7.982165889843719,1
TZ-LOAN-14888,47.0,Mwanza,,1000000,28,1,4.951787753209506,0
TZ-LOAN-14889,64.0,Mwanza,735136.408351424,500000,30,0,11.362034569888067,0
TZ-LOAN-14890,56.0,Mbeya,222570.3038835532,500000,15,0,4.59031126780257,1
TZ-LOAN-14891,21.0,Mbeya,586264.4891860832,250000,21,0,8.756117788654574,0
TZ-LOAN-14892,50.0,Dar es Salaam,559370.8876926183,1000000,24,0,,0
TZ-LOAN-14893,30.0,Mbeya,1126220.180724661,100000,25,0,1.5194901792010065,0
TZ-LOAN-14894,37.0,Dodoma,769998.9658830819,1500000,22,1,2.935551664837006,1
TZ-LOAN-14895,24.0,Arusha,699757.7080396018,1500000,21,0,9.53981653678886,1
TZ-LOAN-14896,32.0,Mwanza,,50000,29,0,2.7805045424401547,0
TZ-LOAN-14897,40.0,Mbeya,760549.2760517116,1500000,14,0,4.937040064836101,0
TZ-LOAN-14898,31.0,Dodoma,512696.90210347006,250000,27,0,2.5193460616645953,0
TZ-LOAN-14899,40.0,Mbeya,971442.7790763678,1500000,24,1,8.192284321870485,1
TZ-LOAN-14900,36.0,Mwanza,317074.96163351776,250000,18,0,1.1175154937683052,0
TZ-LOAN-14901,46.0,Mbeya,746974.1562600686,100000,25,0,4.504172462160696,0
TZ-LOAN-14902,37.0,Arusha,185729.06175910664,250000,21,0,4.312448907944261,0
TZ-LOAN-14903,46.0,Mbeya,711183.1572547986,100000,22,1,2.5812165747395714,0
TZ-LOAN-14904,41.0,Dodoma,707896.8925318789,100000,19,2,6.1060705354130285,0
TZ-LOAN-14905,35.0,Mbeya,1152936.4885743987,100000,14,1,0.1444496612512274,0
TZ-LOAN-14906,27.0,Mwanza,180507.83196746616,250000,15,0,9.210003067331346,0
TZ-LOAN-14907,58.0,Mbeya,469733.84724385623,100000,18,1,2.138286948002546,0
TZ-LOAN-14908,25.0,Dodoma,896804.7279722432,250000,23,0,7.875727617118692,0
TZ-LOAN-14909,43.0,Mbeya,750595.1769191923,1000000,21,0,1.8196451824228368,0
TZ-LOAN-14910,46.0,Dar es Salaam,704091.5154012509,100000,26,0,1.0406987857445178,0
TZ-LOAN-14911,27.0,Mwanza,363159.2891124382,250000,22,0,2.4672987123790815,0
TZ-LOAN-14912,34.0,Dar es Salaam,472754.49557257124,250000,29,0,7.981792929552145,0
TZ-LOAN-14913,19.0,Dar es Salaam,1023512.3024669769,250000,25,0,6.078844448320657,0
TZ-LOAN-14914,23.0,Mwanza,634547.2418738216,50000,22,0,2.562728860749562,0
TZ-LOAN-14915,22.0,Mwanza,762607.908843342,50000,26,1,13.892528920745859,0
TZ-LOAN-14916,45.0,Dodoma,615443.5013670563,100000,28,0,2.627803145611588,0
TZ-LOAN-14917,58.0,Dodoma,295074.34542507044,1500000,15,3,2.1597081533559987,1
TZ-LOAN-14918,22.0,Dodoma,930143.127822499,1000000,22,0,0.7816255247841324,0
TZ-LOAN-14919,35.0,Dar es Salaam,800969.7153597489,1500000,24,0,,0
TZ-LOAN-14920,43.0,Mbeya,1341691.0512101566,100000,20,0,2.15316389721365,0
TZ-LOAN-14921,37.0,Arusha,345325.5861048365,500000,27,0,0.48256654046841935,0
TZ-LOAN-14922,58.0,Mbeya,896771.8763601441,500000,31,2,3.1053881747574414,0
TZ-LOAN-14923,66.0,Arusha,256536.81018889963,1000000,25,0,9.830905140447712,1
TZ-LOAN-14924,44.0,Arusha,697203.9703019233,1000000,31,0,3.2324311954547635,0
TZ-LOAN-14925,66.0,Arusha,942951.9767189494,1000000,22,0,3.2752217896019546,0
TZ-LOAN-14926,29.0,Arusha,28359.46517105389,50000,22,0,1.4614006095994592,0
TZ-LOAN-14927,24.0,Mwanza,588520.2577275176,50000,16,0,0.9093817352629836,0
TZ-LOAN-14928,20.0,Dodoma,481037.07978721394,500000,25,1,1.2572577073996583,0
TZ-LOAN-14929,27.0,Mwanza,,1000000,32,0,4.196515116939773,0
TZ-LOAN-14930,51.0,Dar es Salaam,765563.7956778063,250000,25,0,4.479905802665308,0
TZ-LOAN-14931,42.0,Mwanza,986205.7119267785,1500000,32,0,1.2435107406316959,0
TZ-LOAN-14932,52.0,Dodoma,610016.3854312534,500000,25,0,2.54513932211799,0
TZ-LOAN-14933,33.0,Mbeya,711645.9282680061,1000000,25,2,4.204556143208891,1
TZ-LOAN-14934,19.0,Dodoma,684292.6259177743,250000,17,0,7.145216858007387,0
TZ-LOAN-14935,41.0,Mbeya,650541.0519069242,1000000,30,0,1.926616809555589,0
TZ-LOAN-14936,27.0,Dar es Salaam,323197.20868636813,100000,22,0,1.582856345417354,0
TZ-LOAN-14937,55.0,Arusha,982533.3805168679,250000,25,0,6.5553222231673,0
TZ-LOAN-14938,39.0,Mwanza,738558.6104476508,1500000,33,0,3.605801248910805,0
TZ-LOAN-14939,43.0,Arusha,768464.4470007733,100000,25,0,9.715700637356175,0
TZ-LOAN-14940,60.0,Dar es Salaam,408047.1112923253,50000,27,3,1.184963931321992,0
TZ-LOAN-14941,56.0,Dar es Salaam,512233.8806032278,500000,26,1,7.368919285760165,0
TZ-LOAN-14942,44.0,Mbeya,597159.7406867665,1000000,26,2,0.8838858214228482,1
TZ-LOAN-14943,46.0,Mbeya,,500000,21,0,4.394628462681354,1
TZ-LOAN-14944,64.0,Dar es Salaam,143589.70244069654,1500000,20,0,1.6678183113406826,1
TZ-LOAN-14945,55.0,Dodoma,469775.62080842967,1000000,21,0,0.5328671302349042,0
TZ-LOAN-14946,37.0,Arusha,806756.229932717,100000,32,1,4.795529345556403,0
TZ-LOAN-14947,44.0,Mwanza,,250000,23,0,3.5341919940270357,0
TZ-LOAN-14948,58.0,Dar es Salaam,344358.44072278595,250000,20,0,3.327467352927034,0
TZ-LOAN-14949,37.0,Mwanza,405594.30402869894,1000000,21,2,4.4888101108545975,1
TZ-LOAN-14950,61.0,Dar es Salaam,513397.27305640624,100000,25,0,2.3295578055830033,0
TZ-LOAN-14951,36.0,Mbeya,543842.3111539689,1000000,22,0,5.545852581810635,0
TZ-LOAN-14952,37.0,Mbeya,1299656.435661967,1000000,25,1,0.7011617178787177,0
TZ-LOAN-14953,52.0,Dar es Salaam,966386.1885461955,1000000,21,0,6.275830231518357,0
TZ-LOAN-14954,64.0,Mwanza,957432.2336845184,250000,22,0,4.335285643057315,0
TZ-LOAN-14955,19.0,Arusha,1000574.1092820144,1500000,27,0,3.332259848502412,0
TZ-LOAN-14956,47.0,Dar es Salaam,350353.73919978517,1000000,17,0,0.6828250897555768,1
TZ-LOAN-14957,51.0,Dar es Salaam,283290.6155038283,250000,27,0,1.6304826114567486,0
TZ-LOAN-14958,39.0,Dodoma,317938.912539783,50000,29,0,1.7498912178654091,0
TZ-LOAN-14959,20.0,Dar es Salaam,1050351.8400013514,100000,35,1,1.3316428100229085,0
TZ-LOAN-14960,23.0,Mbeya,485842.4633352527,50000,27,0,15.415143167053529,0
TZ-LOAN-14961,32.0,Dodoma,274593.1453282139,1000000,34,1,12.363401951105537,1
TZ-LOAN-14962,44.0,Dodoma,520701.1399340561,250000,34,0,3.9497577327551223,0
TZ-LOAN-14963,27.0,Mbeya,578418.3404856118,100000,24,0,1.151297695281179,0
TZ-LOAN-14964,26.0,Mbeya,730523.9821083687,500000,28,0,12.103373913675577,0
TZ-LOAN-14965,50.0,Mbeya,725285.3062136129,100000,30,0,6.919616528597005,0
TZ-LOAN-14966,49.0,Mwanza,401545.83083794755,100000,29,0,0.19771738874184092,0
TZ-LOAN-14967,65.0,Dodoma,855696.9177541132,1000000,29,3,3.373703340192054,1
TZ-LOAN-14968,23.0,Arusha,,50000,27,0,4.643646646216089,0
TZ-LOAN-14969,58.0,Arusha,603117.098988487,50000,25,2,0.3439289149960539,0
TZ-LOAN-14970,53.0,Mwanza,856032.2211510065,500000,31,0,0.25557724130883913,0
TZ-LOAN-14971,19.0,Arusha,457453.5788166976,1000000,25,1,3.1136668745863103,1
TZ-LOAN-14972,46.0,Dodoma,479194.5729256587,100000,28,0,0.009768102059413222,0
TZ-LOAN-14973,21.0,Mbeya,827500.4149079393,1500000,25,1,0.23983919876272952,0
TZ-LOAN-14974,18.0,Dodoma,392680.04701849417,50000,24,1,0.902442172819798,0
TZ-LOAN-14975,36.0,Mwanza,,50000,29,1,12.038104641781796,0
TZ-LOAN-14976,43.0,Mwanza,816722.6534128678,250000,27,1,7.2682327608548345,0
TZ-LOAN-14977,42.0,Dar es Salaam,1266227.7324307924,100000,24,0,2.9930592701780236,0
TZ-LOAN-14978,27.0,Mwanza,831621.351428824,1000000,16,0,3.2620003519644314,0
TZ-LOAN-14979,32.0,Mwanza,791791.9288970035,50000,26,0,5.7922023899814015,0
TZ-LOAN-14980,39.0,Dodoma,809240.4751018188,1000000,24,0,3.215945981597222,0
TZ-LOAN-14981,68.0,Dodoma,328042.9177798852,100000,22,0,0.33029896894809485,0
TZ-LOAN-14982,65.0,Mwanza,684679.0216039724,100000,24,0,6.711030933173548,0
TZ-LOAN-14983,38.0,Dodoma,641070.0534990794,50000,21,0,0.29742230896520616,0
TZ-LOAN-14984,39.0,Dodoma,746475.3621118269,500000,24,0,3.328566107386357,0
TZ-LOAN-14985,53.0,Mwanza,684952.4157427612,1000000,24,0,,0
TZ-LOAN-14986,51.0,Mbeya,763909.9032251338,1000000,19,0,0.6243009110817488,0
TZ-LOAN-14987,47.0,Mwanza,,250000,24,0,6.13156776166063,0
TZ-LOAN-14988,42.0,Arusha,667582.6752115379,100000,24,0,0.23717702050019232,0
TZ-LOAN-14989,62.0,Dodoma,281651.4301829024,100000,19,0,24.851992659111474,0
TZ-LOAN-14990,45.0,Dar es Salaam,554027.8165991259,50000,31,0,5.72987784667469,0
TZ-LOAN-14991,18.0,Mwanza,1067250.064452993,50000,27,0,17.367166279667916,0
TZ-LOAN-14992,66.0,Mbeya,745642.5018884768,50000,39,0,5.516475649479112,0
TZ-LOAN-14993,62.0,Mbeya,643723.688785077,250000,31,0,1.3872274953722301,0
TZ-LOAN-14994,21.0,Dodoma,1218836.982876304,500000,24,0,13.043141087009033,0
TZ-LOAN-14995,24.0,Mwanza,241749.50650967628,50000,23,0,4.926465135275667,0
TZ-LOAN-14996,66.0,Mwanza,317163.3333661341,50000,23,0,4.289366846112839,0
TZ-LOAN-14997,26.0,Arusha,1163813.4233828818,1500000,29,1,2.802810241215747,0
TZ-LOAN-14998,53.0,Mwanza,663788.2808146802,50000,17,0,1.6745246932327191,0
TZ-LOAN-14999,36.0,Arusha,577225.0891130619,250000,25,0,3.77585307879798,0
TZ-LOAN-15000,18.0,Mbeya,,1000000,21,0,2.2789867602466565,1
TZ-LOAN-15001,27.0,Mwanza,784308.8799185036,500000,23,0,9.621579121873886,0
TZ-LOAN-15002,53.0,Dodoma,813337.9608582386,1000000,23,0,0.14610678704623137,0
TZ-LOAN-15003,26.0,Arusha,321651.69174953114,1500000,29,0,3.7760862594950506,1
TZ-LOAN-15004,62.0,Arusha,607917.3243348715,100000,19,3,9.056696197119171,1
TZ-LOAN-15005,63.0,Dodoma,549345.2503900802,100000,25,0,0.13997294393005363,0
TZ-LOAN-15006,59.0,Dar es Salaam,726793.1439256313,50000,18,0,1.6585367674974174,0
TZ-LOAN-15007,49.0,Dodoma,314224.9273338069,1500000,24,3,0.26448635632530515,1
TZ-LOAN-15008,49.0,Arusha,,1000000,28,0,4.519387600477846,0
TZ-LOAN-15009,23.0,Dodoma,924747.1344792813,250000,29,0,1.9043703647859496,0
TZ-LOAN-15010,65.0,Arusha,,500000,37,0,16.060747228309733,0
TZ-LOAN-15011,55.0,Dar es Salaam,585074.3865084887,1000000,28,2,4.789388088199825,1
TZ-LOAN-15012,34.0,Mwanza,609073.3549167152,1500000,28,2,4.125422133306213,1
TZ-LOAN-15013,27.0,Mbeya,,1500000,18,0,12.459037953741474,1
TZ-LOAN-15014,67.0,Dar es Salaam,516971.1745294893,1000000,25,0,1.2652787565484491,0
TZ-LOAN-15015,44.0,Mwanza,568918.8896976173,500000,17,0,4.130448127787241,0
TZ-LOAN-15016,67.0,Dodoma,1133860.5112121385,1000000,27,2,3.9129818325087404,0
TZ-LOAN-15017,52.0,Arusha,933985.492499131,1000000,30,0,0.42841167175967365,0
TZ-LOAN-15018,69.0,Dar es Salaam,930396.4122009871,500000,24,3,13.4456358596038,1
TZ-LOAN-15019,38.0,Dodoma,,250000,33,1,6.0237777573279505,0
TZ-LOAN-15020,42.0,Mwanza,,1500000,22,0,10.951009704951478,1
TZ-LOAN-15021,45.0,Mbeya,637552.6686267862,500000,22,1,20.238465388885757,0
TZ-LOAN-15022,64.0,Dar es Salaam,941146.537884014,50000,30,0,3.2663061580304587,0
TZ-LOAN-15023,32.0,Mbeya,272520.61118981364,50000,15,0,8.139533122150494,0
TZ-LOAN-15024,21.0,Dodoma,840965.9620619793,50000,26,0,4.308536140908374,0
TZ-LOAN-15025,46.0,Mwanza,1346782.76757883,50000,27,0,18.888126866133184,0
TZ-LOAN-15026,26.0,Dar es Salaam,,100000,31,0,1.4199350985941737,0
TZ-LOAN-15027,44.0,Mwanza,1074208.7406685962,250000,26,0,0.06956758304761138,0
TZ-LOAN-15028,43.0,Arusha,715501.6251326482,100000,25,0,1.028652531455643,0
TZ-LOAN-15029,36.0,Mwanza,,1000000,18,0,0.6849369715299629,0
TZ-LOAN-15030,45.0,Mwanza,434644.03569378937,1000000,35,3,2.8719547493114184,1
TZ-LOAN-15031,34.0,Mwanza,888759.1437023679,500000,23,1,0.40285283847817704,0
TZ-LOAN-15032,60.0,Dar es Salaam,,50000,27,0,1.243574502954662,0
TZ-LOAN-15033,58.0,Dar es Salaam,736973.3522112989,500000,26,0,0.5061003873762054,0
TZ-LOAN-15034,59.0,Dar es Salaam,1044802.2259155496,1000000,32,0,3.334988180837369,0
TZ-LOAN-15035,67.0,Mbeya,488364.54864578345,50000,27,0,1.5515274624150674,0
TZ-LOAN-15036,37.0,Dodoma,593882.7450579013,1500000,23,0,3.183903216989315,1
TZ-LOAN-15037,62.0,Dodoma,678638.612407489,250000,25,0,0.46544778630772043,0
TZ-LOAN-15038,57.0,Mwanza,341116.70867317985,1000000,24,0,3.6373544447427597,1
TZ-LOAN-15039,56.0,Mbeya,718079.5831400744,1500000,24,2,0.696708064312747,1
TZ-LOAN-15040,66.0,Dodoma,134320.8761138459,500000,17,0,0.523173070498175,1
TZ-LOAN-15041,40.0,Dar es Salaam,964086.3603284627,1500000,22,0,1.8554600803797674,0
TZ-LOAN-15042,64.0,Arusha,663991.2099697897,500000,20,1,10.373960892199495,0
TZ-LOAN-15043,49.0,Arusha,493732.128828871,1000000,21,0,,0
TZ-LOAN-15044,69.0,Dodoma,399687.9163114636,100000,36,0,15.989218090073303,0
TZ-LOAN-15045,64.0,Mbeya,579626.2911142437,250000,15,2,3.0827390276518924,0
TZ-LOAN-15046,50.0,Dodoma,856477.9132317241,1500000,27,0,1.8730412510253924,0
TZ-LOAN-15047,63.0,Dar es Salaam,814321.6936212681,1500000,16,1,17.686242334225284,1
TZ-LOAN-15048,22.0,Mbeya,438338.61581646174,1000000,34,2,2.4044580701992153,1
TZ-LOAN-15049,60.0,Arusha,396188.09821170964,1000000,24,0,0.04572547710778818,0
TZ-LOAN-15050,65.0,Mwanza,847069.6118958942,500000,18,0,8.577010101411602,0
TZ-LOAN-15051,51.0,Dar es Salaam,433295.7786154912,50000,34,1,0.9268943739563495,0
TZ-LOAN-15052,57.0,Mbeya,-150000.0,50000,24,1,6.327688596277442,0
TZ-LOAN-15053,28.0,Mwanza,687126.392757283,50000,26,0,0.07618696059719549,0
TZ-LOAN-15054,67.0,Dar es Salaam,743618.6395180215,500000,27,0,0.5882348976779334,0
TZ-LOAN-15055,20.0,Arusha,907481.1290545615,50000,23,0,3.3040152203225626,0
TZ-LOAN-15056,50.0,Mbeya,271111.11893980316,1000000,18,1,0.35156528316763697,1
TZ-LOAN-15057,28.0,Dodoma,76652.20242185367,100000,30,0,10.974526650267249,0
TZ-LOAN-15058,33.0,Mbeya,479765.8156314945,100000,24,0,6.928853716529423,0
TZ-LOAN-15059,35.0,Mbeya,1190458.5223496559,100000,33,0,1.98886369211539,0
TZ-LOAN-15060,47.0,Dar es Salaam,1256652.2300262135,50000,30,0,4.550554512038959,0
TZ-LOAN-15061,65.0,Dodoma,1199353.1406697663,100000,26,2,6.2855800130079995,0
TZ-LOAN-15062,27.0,Arusha,592105.5896717932,1500000,19,2,7.040638692980109,1
TZ-LOAN-15063,35.0,Mwanza,115365.47540455137,50000,31,0,2.5182236285965294,0
TZ-LOAN-15064,55.0,Arusha,,1500000,22,0,11.453293516594139,0
TZ-LOAN-15065,36.0,Dodoma,465788.5515351767,1000000,21,0,14.218037941654615,1
TZ-LOAN-15066,53.0,Mwanza,590577.9109551919,1500000,23,0,1.0890095368153554,1
TZ-LOAN-15067,30.0,Mbeya,1040187.6203167876,1000000,21,0,,0
TZ-LOAN-15068,63.0,Mwanza,910341.6378627337,500000,19,0,6.235802401450355,0
TZ-LOAN-15069,20.0,Mbeya,,500000,24,0,10.952449418090673,0
TZ-LOAN-15070,27.0,Dodoma,,1500000,13,0,2.7647898495051755,1
TZ-LOAN-15071,55.0,Arusha,361766.1325265329,250000,25,0,5.411690299722192,0
TZ-LOAN-15072,18.0,Dar es Salaam,726238.3061214306,1000000,27,0,1.3418800529180388,0
TZ-LOAN-15073,44.0,Mwanza,859115.293651918,50000,22,0,6.953555550993126,0
TZ-LOAN-15074,63.0,Dar es Salaam,767564.3786736754,250000,25,0,4.3581824866390395,0
TZ-LOAN-15075,25.0,Dar es Salaam,339620.61211800354,1000000,20,0,3.2787282198482,1
TZ-LOAN-15076,68.0,Mwanza,845200.2886376259,50000,29,1,5.899354843617621,0
TZ-LOAN-15077,63.0,Dar es Salaam,777773.2901304234,1000000,28,1,4.018665190918713,0
TZ-LOAN-15078,59.0,Dar es Salaam,328800.0781429465,1000000,24,0,7.248405002665871,1
TZ-LOAN-15079,34.0,Dar es Salaam,414703.7089099233,50000,24,0,9.77501919656799,0
TZ-LOAN-15080,26.0,Arusha,856548.79236847,1000000,24,0,8.062370195400629,0
TZ-LOAN-15081,23.0,Mbeya,579647.7394562328,1000000,18,0,1.8372830857777638,0
TZ-LOAN-15082,60.0,Arusha,1126744.190490937,1000000,24,1,18.673405290769654,0
TZ-LOAN-15083,42.0,Arusha,800338.7828193728,500000,24,0,5.245415743935613,0
TZ-LOAN-15084,56.0,Mbeya,504010.64354321925,100000,29,0,1.9538663883012433,0
TZ-LOAN-15085,66.0,Mbeya,646938.3198827202,1000000,27,2,0.2175701326777449,1
TZ-LOAN-15086,45.0,Dar es Salaam,669015.0177913154,50000,28,0,22.1545760936184,0
TZ-LOAN-15087,50.0,Arusha,431482.906027487,1500000,21,0,4.569186138926532,1
TZ-LOAN-15088,54.0,Mwanza,376223.540546712,1000000,23,0,1.2908769565923852,1
TZ-LOAN-15089,26.0,Mwanza,860416.9681428499,500000,24,0,3.377752581075904,0
TZ-LOAN-15090,35.0,Dar es Salaam,903581.9891126286,500000,25,1,,0
TZ-LOAN-15091,38.0,Arusha,831134.4408658876,1500000,24,0,15.11708385585221,0
TZ-LOAN-15092,19.0,Dar es Salaam,,1000000,27,0,3.3928787585597426,0
TZ-LOAN-15093,60.0,Arusha,487468.0291965194,250000,28,0,3.3147163835710316,0
TZ-LOAN-15094,55.0,Dar es Salaam,1152281.229821339,1500000,23,0,7.913972792601308,0
TZ-LOAN-15095,57.0,Mbeya,379723.66443375417,100000,21,0,2.47895903898895,0
TZ-LOAN-15096,53.0,Mwanza,346194.33098945214,50000,23,1,1.0940046481532324,0
TZ-LOAN-15097,67.0,Dar es Salaam,,50000,25,3,7.313689642515385,1
TZ-LOAN-15098,60.0,Arusha,516261.4058519549,50000,27,0,12.045767130543814,0
TZ-LOAN-15099,54.0,Mwanza,498883.2989511639,50000,20,0,0.23402348892010522,0
TZ-LOAN-15100,32.0,Dar es Salaam,807781.1840763951,500000,28,0,9.82699630211133,0
TZ-LOAN-15101,45.0,Dodoma,723167.2824861353,100000,18,0,2.880050174494515,0
TZ-LOAN-15102,35.0,Mwanza,292107.98869425897,1000000,26,0,1.7063529970202953,1
TZ-LOAN-15103,51.0,Dodoma,532182.1284722547,1000000,32,0,0.19984271680347446,0
TZ-LOAN-15104,39.0,Arusha,538561.3936736943,250000,33,2,1.15035476385567,0
TZ-LOAN-15105,28.0,Mbeya,117205.32591143216,1000000,24,0,2.0238502554697746,1
TZ-LOAN-15106,30.0,Mbeya,355715.98189598916,100000,21,1,0.36653354175161384,0
TZ-LOAN-15107,21.0,Arusha,418755.9108157732,1000000,35,0,1.0461419943756483,0
TZ-LOAN-15108,39.0,Dodoma,1080087.505946284,500000,24,0,6.6749737394019535,0
TZ-LOAN-15109,24.0,Mbeya,707435.2147872058,1500000,24,2,5.805537553546271,1
TZ-LOAN-15110,60.0,Mbeya,848650.6261842499,1000000,28,0,7.344879276835529,0
TZ-LOAN-15111,41.0,Dodoma,200409.3508552364,50000,14,0,0.9031616037253164,0
TZ-LOAN-15112,21.0,Dar es Salaam,,50000,34,0,0.21991704999391123,0
TZ-LOAN-15113,45.0,Mbeya,1040330.6189072279,1500000,24,0,3.1611059265849315,0
TZ-LOAN-15114,32.0,Mbeya,50496.50985661219,50000,24,1,2.098718329618789,0
TZ-LOAN-15115,18.0,Dar es Salaam,438404.98282524553,50000,26,0,7.496936362083631,0
TZ-LOAN-15116,20.0,Dodoma,798729.6719046531,500000,22,0,3.8699075657483455,0
TZ-LOAN-15117,31.0,Dodoma,843316.5360614547,500000,25,0,13.381326908693346,0
TZ-LOAN-15118,55.0,Dar es Salaam,446451.58085383347,500000,25,0,0.31579811307260225,0
TZ-LOAN-15119,67.0,Mbeya,558350.1610839041,1000000,23,0,2.2602399273258085,0
TZ-LOAN-15120,18.0,Dar es Salaam,470785.68168645713,1500000,21,0,2.5979916368859395,1
TZ-LOAN-15121,55.0,Arusha,683125.4140838359,50000,14,0,0.6727420283781302,0
TZ-LOAN-15122,55.0,Dar es Salaam,1009153.5594385739,250000,28,0,4.373535715103512,0
TZ-LOAN-15123,38.0,Mwanza,418687.3528576386,1500000,32,0,0.2051644834234065,1
TZ-LOAN-15124,65.0,Dodoma,950246.1493305243,250000,37,3,6.236578906630202,0
TZ-LOAN-15125,46.0,Mbeya,415498.3782959337,50000,35,1,0.1908108040684781,0
TZ-LOAN-15126,22.0,Mbeya,395711.83625093475,100000,26,0,10.33646046788692,0
TZ-LOAN-15127,66.0,Arusha,895578.385502964,1500000,26,0,0.3361879835885229,0
TZ-LOAN-15128,27.0,Mbeya,926580.913402285,1000000,24,0,3.0472427259699266,0
TZ-LOAN-15129,45.0,Arusha,905422.9810287963,250000,27,2,0.8443742447372311,0
TZ-LOAN-15130,38.0,Arusha,255260.77753455762,1500000,19,3,0.714286550047138,1
TZ-LOAN-15131,67.0,Dodoma,510214.70657838474,1500000,30,0,6.386584378517432,1
TZ-LOAN-15132,24.0,Arusha,,500000,17,0,7.44165851083194,0
TZ-LOAN-15133,20.0,Dodoma,662462.5521691684,100000,22,0,6.719989742473098,0
TZ-LOAN-15134,62.0,Arusha,327892.14614076074,500000,21,0,2.587504698178641,0
TZ-LOAN-15135,64.0,Dar es Salaam,787495.3817376324,100000,33,0,23.435176210478126,0
TZ-LOAN-15136,37.0,Dodoma,435557.82230255887,100000,30,0,2.077341752523397,0
TZ-LOAN-15137,36.0,Mwanza,1188357.4545176635,1000000,22,0,1.4070393898307763,0
TZ-LOAN-15138,52.0,Dar es Salaam,1113452.4387254776,1500000,26,0,28.28271276640819,0
TZ-LOAN-15139,21.0,Arusha,831229.2279066702,500000,16,0,18.921845411720156,0
TZ-LOAN-15140,22.0,Mwanza,,500000,24,0,4.480430810229891,0
TZ-LOAN-15141,18.0,Dodoma,669437.4050370143,250000,19,1,1.1725342125628613,0
TZ-LOAN-15142,21.0,Mwanza,879631.2483125047,1500000,26,0,1.362317975260706,0
TZ-LOAN-15143,29.0,Mwanza,1093316.0885906224,50000,34,0,3.6790777793461094,0
TZ-LOAN-15144,150.0,Arusha,723649.6045382938,50000,30,0,7.482850333139147,0
TZ-LOAN-15145,59.0,Dar es Salaam,573443.8485457149,250000,24,0,0.40309098169333346,0
TZ-LOAN-15146,40.0,Mwanza,138613.41254686523,100000,22,1,5.818481201226837,0
TZ-LOAN-15147,42.0,Dar es Salaam,625059.9422835518,250000,27,0,0.5441150120099013,0
TZ-LOAN-15148,38.0,Mwanza,897026.9553686935,250000,29,0,9.293047119469941,0
TZ-LOAN-15149,69.0,Dodoma,933690.0282702888,500000,25,0,3.797698133068038,0
TZ-LOAN-15150,41.0,Arusha,801309.5197155229,250000,28,0,22.875189037161178,0
TZ-LOAN-15151,42.0,Mwanza,487610.27151132806,100000,17,0,6.9914750532120085,0
TZ-LOAN-15152,62.0,Arusha,56953.52931572287,50000,25,0,3.438098997385693,0
TZ-LOAN-15153,63.0,Dar es Salaam,501435.4705985795,1000000,23,0,0.7609630289379249,0
TZ-LOAN-15154,49.0,Mwanza,558696.5386838146,1500000,34,0,3.908751694108454,1
TZ-LOAN-15155,49.0,Dodoma,556121.3098429957,250000,29,0,0.6077020694775938,0
TZ-LOAN-15156,22.0,Mbeya,835566.9070933773,1500000,26,0,11.777946613199969,0
TZ-LOAN-15157,53.0,Dar es Salaam,1245702.9233044519,250000,20,0,1.3072637704857502,0
